ALIAS,VERSO,CODPERCORSO,CODPRGARCOLINEA,XDA,YDA,XA,YA,FDA_ID,FDA_NOME,FDA_X,FDA_Y,FA_ID,FA_NAME,FA_X,FA_Y,CODARCOFERMATA,CODSEGMENTO
4L,Asc,657,813,754211.51,5040856.41,754210.1,5040859.28,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52442
4L,Asc,657,813,754210.1,5040859.28,754208.65,5040862.23,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52443
4L,Asc,657,813,754208.65,5040862.23,754204.26,5040867,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52444
4L,Asc,657,813,754204.26,5040867,754198.7,5040870.34,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52445
4L,Asc,657,813,754198.7,5040870.34,754195.67,5040871.13,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52446
4L,Asc,657,813,754195.67,5040871.13,754185.93,5040880.64,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52447
4L,Asc,657,813,754185.93,5040880.64,754133.09,5040932.21,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52448
4L,Asc,657,813,754133.09,5040932.21,754104.57,5040963.77,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52449
4L,Asc,657,813,754104.57,5040963.77,754101.6,5040967.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52450
4L,Asc,657,813,754101.6,5040967.65,754078.59,5040992.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52451
4L,Asc,657,813,754078.59,5040992.65,754064.94,5041004.78,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52452
4L,Asc,657,813,754064.94,5041004.78,754061.67,5041007.63,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52453
4L,Asc,657,813,754061.67,5041007.63,754044.57,5041022.54,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52454
4L,Asc,657,813,754044.57,5041022.54,754016.97,5041044.79,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52455
4L,Asc,657,813,754016.97,5041044.79,753978.72,5041071.06,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52456
4L,Asc,657,813,753978.72,5041071.06,753964.28,5041081.49,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52457
4L,Asc,657,813,753964.28,5041081.49,753945.81,5041094.87,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52458
4L,Asc,657,813,753945.81,5041094.87,753908.94,5041121.99,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52459
4L,Asc,657,813,753908.94,5041121.99,753877.18,5041144.73,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52460
4L,Asc,657,813,753877.18,5041144.73,753852.61,5041157.65,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52461
4L,Asc,657,813,753852.61,5041157.65,753835.94,5041165.43,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52462
4L,Asc,657,813,753835.94,5041165.43,753799,5041180.52,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52463
4L,Asc,657,813,753799,5041180.52,753712.73,5041207.63,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52464
4L,Asc,657,813,753712.73,5041207.63,753601.03,5041232.38,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52465
4L,Asc,657,813,753601.03,5041232.38,753587.08,5041234.71,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52466
4L,Asc,657,813,753587.08,5041234.71,753576.12,5041236.5,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52467
4L,Asc,657,813,753576.12,5041236.5,753528.32,5041245.47,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52468
4L,Asc,657,813,753528.32,5041245.47,753379.89,5041280.53,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52469
4L,Asc,657,813,753379.89,5041280.53,753298.18,5041299.48,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52470
4L,Asc,657,813,753298.18,5041299.48,753282.84,5041303.32,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52471
4L,Asc,657,813,753282.84,5041303.32,753271.63,5041305.54,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52472
4L,Asc,657,813,753271.63,5041305.54,753258,5041307.44,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52473
4L,Asc,657,813,753258,5041307.44,753238.94,5041310.56,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52474
4L,Asc,657,813,753238.94,5041310.56,753200.9,5041325.18,11380,Liberta' Fincantieri,754222.88,5040838.09,1325,Liberta' Commercio,753200.9,5041325.18,1188653,52475
4L,Asc,657,141,753290.35,5041876.24,753287.32,5041880.26,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57669
4L,Asc,657,141,753287.32,5041880.26,753289.71,5041889.03,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57670
4L,Asc,657,141,753289.71,5041889.03,753298.29,5041920.87,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57671
4L,Asc,657,141,753298.29,5041920.87,753328.84,5042009.34,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57672
4L,Asc,657,141,753328.84,5042009.34,753361.96,5042113.73,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57673
4L,Asc,657,141,753361.96,5042113.73,753363.53,5042121.36,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57674
4L,Asc,657,141,753363.53,5042121.36,753375.4,5042159.12,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57675
4L,Asc,657,141,753375.4,5042159.12,753381.26,5042172.81,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57676
4L,Asc,657,141,753381.26,5042172.81,753409.38,5042231.04,11,Corso del Popolo Torino,753290.35,5041876.24,12,Corso del Popolo Milano,753409.38,5042231.04,1189383,57677
4L,Asc,657,141,753409.38,5042231.04,753410.13,5042246.76,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57678
4L,Asc,657,141,753410.13,5042246.76,753427.94,5042300.11,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57679
4L,Asc,657,141,753427.94,5042300.11,753433.13,5042311.12,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57680
4L,Asc,657,141,753433.13,5042311.12,753468.86,5042403.02,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57681
4L,Asc,657,141,753468.86,5042403.02,753482.04,5042435.05,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57682
4L,Asc,657,141,753482.04,5042435.05,753487.49,5042449.51,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57683
4L,Asc,657,141,753487.49,5042449.51,753492.26,5042459.39,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57684
4L,Asc,657,141,753492.26,5042459.39,753497.72,5042473.41,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57685
4L,Asc,657,141,753497.72,5042473.41,753532.09,5042548.84,12,Corso del Popolo Milano,753409.38,5042231.04,13,Corso del Popolo Mestrina,753532.09,5042548.84,1189384,57686
4L,Asc,657,136,755141.73,5040354.02,755133.63,5040343.74,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80299
4L,Asc,657,136,755133.63,5040343.74,755094.26,5040352.94,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80300
4L,Asc,657,136,755094.26,5040352.94,755029.26,5040364.76,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80301
4L,Asc,657,136,755029.26,5040364.76,754997.12,5040371.47,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80302
4L,Asc,657,136,754997.12,5040371.47,754995.54,5040371.74,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80303
4L,Asc,657,136,754995.54,5040371.74,754955.14,5040381.33,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80304
4L,Asc,657,136,754955.14,5040381.33,754898.17,5040396.16,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80305
4L,Asc,657,136,754898.17,5040396.16,754874.43,5040402.21,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80306
4L,Asc,657,136,754874.43,5040402.21,754865.17,5040404.72,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80307
4L,Asc,657,136,754865.17,5040404.72,754844.97,5040410.46,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80308
4L,Asc,657,136,754844.97,5040410.46,754829.66,5040415.3,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80309
4L,Asc,657,136,754829.66,5040415.3,754781.97,5040430.83,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80310
4L,Asc,657,136,754781.97,5040430.83,754751,5040441.59,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80311
4L,Asc,657,136,754751,5040441.59,754738.19,5040446.53,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80312
4L,Asc,657,136,754738.19,5040446.53,754680.56,5040475.57,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80313
4L,Asc,657,136,754680.56,5040475.57,754633.64,5040498.91,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80314
4L,Asc,657,136,754633.64,5040498.91,754594.58,5040517.97,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80315
4L,Asc,657,136,754594.58,5040517.97,754582.41,5040539.27,1382,Liberta' Righi,755141.73,5040354.02,1381,Liberta' Porto Marghera,754582.41,5040539.27,1190365,80316
4L,Disc,658,644,755164.4,5040322.79,755214.63,5040317.66,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22905
4L,Disc,658,644,755214.63,5040317.66,755261.87,5040309.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22906
4L,Disc,658,644,755261.87,5040309.34,755316.36,5040295.98,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22907
4L,Disc,658,644,755316.36,5040295.98,755459.09,5040261.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22908
4L,Disc,658,644,755459.09,5040261.73,755477.01,5040256.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22909
4L,Disc,658,644,755477.01,5040256.22,755482.23,5040254.88,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22910
4L,Disc,658,644,755482.23,5040254.88,755518.89,5040245.03,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22911
4L,Disc,658,644,755518.89,5040245.03,755532.29,5040240.79,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22912
4L,Disc,658,644,755532.29,5040240.79,755565.33,5040229.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22913
4L,Disc,658,644,755565.33,5040229.34,755633.78,5040202.19,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22914
4L,Disc,658,644,755633.78,5040202.19,755662.09,5040191.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22915
4L,Disc,658,644,755662.09,5040191.55,755710.86,5040162.93,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22916
4L,Disc,658,644,755710.86,5040162.93,755738.13,5040139.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22917
4L,Disc,658,644,755738.13,5040139.55,755826.88,5040059.94,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22918
4L,Disc,658,644,755826.88,5040059.94,755829.99,5040057.7,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22919
4L,Disc,658,644,755829.99,5040057.7,755842.61,5040048.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22920
4L,Disc,658,644,755842.61,5040048.67,755885.25,5040014.8,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22921
4L,Disc,658,644,755885.25,5040014.8,755890.59,5040010.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22922
4L,Disc,658,644,755890.59,5040010.57,755935.88,5039975.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22923
4L,Disc,658,644,755935.88,5039975.36,755945.39,5039968.62,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22924
4L,Disc,658,644,755945.39,5039968.62,755969.59,5039953.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22925
4L,Disc,658,644,755969.59,5039953.36,755991.79,5039938.91,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22926
4L,Disc,658,644,755991.79,5039938.91,756045.92,5039905.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22927
4L,Disc,658,644,756045.92,5039905.84,756063.89,5039897.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22928
4L,Disc,658,644,756063.89,5039897.34,756095.37,5039883.83,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22929
4L,Disc,658,644,756095.37,5039883.83,756113.07,5039877.87,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22930
4L,Disc,658,644,756113.07,5039877.87,756131.22,5039872.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22931
4L,Disc,658,644,756131.22,5039872.49,756150.7,5039867.28,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22932
4L,Disc,658,644,756150.7,5039867.28,756167.49,5039862.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22933
4L,Disc,658,644,756167.49,5039862.51,756245.6,5039844.33,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22934
4L,Disc,658,644,756245.6,5039844.33,756283.31,5039833.74,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22935
4L,Disc,658,644,756283.31,5039833.74,756302.06,5039827.17,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22936
4L,Disc,658,644,756302.06,5039827.17,756374.79,5039779.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22937
4L,Disc,658,644,756374.79,5039779.84,756443.91,5039730.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22938
4L,Disc,658,644,756443.91,5039730.57,756545.39,5039658.05,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22939
4L,Disc,658,644,756545.39,5039658.05,756552.66,5039652.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22940
4L,Disc,658,644,756552.66,5039652.67,757565.65,5038901.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22941
4L,Disc,658,644,757565.65,5038901.49,758269.67,5038389.68,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22942
4L,Disc,658,644,758269.67,5038389.68,758326.57,5038352.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22943
4L,Disc,658,644,758326.57,5038352.73,758599.97,5038152.11,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22944
4L,Disc,658,644,758599.97,5038152.11,758722.35,5038062.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22945
4L,Disc,658,644,758722.35,5038062.22,758846.18,5037971.4,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22946
4L,Disc,658,644,758846.18,5037971.4,758848.88,5037968.5,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22947
4L,Disc,658,644,758848.88,5037968.5,758880.51,5037934.75,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22948
4L,Disc,658,644,758880.51,5037934.75,759121.78,5037752.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22949
4L,Disc,658,644,759121.78,5037752.73,759135.01,5037743.26,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22950
4L,Disc,658,644,759135.01,5037743.26,759142.35,5037738.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22951
4L,Disc,658,644,759142.35,5037738.22,759162.55,5037723.15,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22952
4L,Disc,658,644,759162.55,5037723.15,759177.25,5037710.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22953
4L,Disc,658,644,759177.25,5037710.51,759191.81,5037696.21,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22954
4L,Disc,658,644,759191.81,5037696.21,759204.84,5037687.53,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22955
4L,Disc,658,644,759204.84,5037687.53,759220.99,5037663.66,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22956
4L,Disc,658,644,759220.99,5037663.66,759236.55,5037634.09,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22957
4L,Disc,658,644,759236.55,5037634.09,759248.75,5037605.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22958
4L,Disc,658,644,759248.75,5037605.51,759255.64,5037587.18,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22959
4L,Disc,658,644,759255.64,5037587.18,759262.25,5037562.56,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22960
4L,Disc,658,644,759262.25,5037562.56,759265.67,5037545.68,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22961
